"1908","Likely Mrs","163","Seek activity","SpringGreen","87","true","246.16"
"1909","Attack across painting","400","Better close heavy medical none","DeepPink","66","false","280.52"
"1910","Develop ago voice common to","181","Budget dog century pattern yourself","DeepSkyBlue","22","true","432.27"
"1911","Brother sound most along resource","379","Guy husband choice thank themselves","IndianRed","20","false","178.91"
"1912","Agree generation","123","Chance decide raise","DarkMagenta","7","false","249.85"
"1913","Money capital","490","Play beat part administration","Peru","71","true","129.32"
"1914","Site school training successful","170","Management per necessary","GoldenRod","93","false","142.20"
"1915","Heart attention eye notice","336","South news","NavajoWhite","4","false","227.87"
"1916","Loss claim none","13","Meet term lay meet win","DarkGreen","0","false","390.63"
"1917","Design collection","415","Picture worry just meeting","PaleGreen","69","false","330.93"
"1918","Computer line treatment","321","Impact material notice thing","PeachPuff","52","false","9.59"
"1919","White computer day","257","Structure now another","MediumTurquoise","82","false","139.58"
"1920","Girl language term must","444","Job health","MediumSeaGreen","19","true","178.80"
"1921","Forward need whole wait reach","160","One message walk","Gainsboro","23","true","321.14"
"1922","Process people himself worker","17","Herself most up shake","Maroon","8","true","464.71"
"1923","Home recently perform staff","310","Sport option fly card throughout","Thistle","37","true","59.26"
"1924","Discussion health forward policy","460","Before boy seek up","MediumBlue","22","false","303.62"
"1925","Political quality control","484","Its form cold away","Coral","83","false","201.44"
"1926","Institution anything again gas","47","Follow case daughter reality see","Fuchsia","90","true","161.11"
"1927","Memory senior song maintain stage","460","Collection customer must","RoyalBlue","69","true","85.64"
"1928","Economy state difficult mention","406","Art know director","Violet","57","false","166.60"
"1929","Away north","20","Herself major","PaleGoldenRod","28","true","183.75"
"1930","Four hope side air fire","222","Common avoid instead","LavenderBlush","54","true","90.93"
"1931","Past at","454","Blue quickly try surface quickly","GhostWhite","66","false","364.63"
"1932","Your pick yeah","223","Officer stand second education note","SlateBlue","37","false","320.34"
"1933","Win up coach listen house","20","Remember our life condition","PeachPuff","99","false","53.67"
"1934","Material about","292","Camera of thing","LavenderBlush","49","true","257.01"
"1935","Sound general process share","449","And without","PaleTurquoise","64","true","74.08"
"1936","Painting care benefit than prevent","144","Character size drive modern","LawnGreen","40","false","421.75"
"1937","Music fall everyone public","58","Short minute","DarkGreen","93","true","315.69"
"1938","Ever despite employee we","7","Process return rich","DodgerBlue","38","false","3.45"
"1939","Loss certain","316","Green begin argue voice off","Orange","56","false","29.16"
"1940","Bring approach possible fear","40","Audience ago memory order","RoyalBlue","56","false","497.27"
"1941","Thought feeling leave whatever","134","Subject campaign","LightGray","49","true","212.27"
"1942","Where a","303","Pay realize test available none","Aqua","42","true","3.28"
"1943","Between care","294","Move in out physical five","PaleGoldenRod","55","false","53.66"
"1944","Walk against blue see","309","Play safe provide instead","LightGray","36","true","358.57"
"1945","Teach direction form tree attention","193","Sea yes current","Gray","4","true","55.49"
"1946","Either ever carry rock rich","32","Whose win find window","ForestGreen","30","false","61.31"
"1947","Relationship throw","1","Of art build","DodgerBlue","49","true","61.37"
"1948","Up exactly least","422","Everybody instead","SteelBlue","28","true","317.52"
"1949","Tend community history","227","Long parent","Blue","6","false","408.69"
"1950","Land way quality alone","80","Citizen heart","Turquoise","46","false","268.36"
"1951","Customer her","338","Against message weight ball","GoldenRod","7","false","229.29"
"1952","Purpose value","51","Something hard through","Purple","26","false","373.04"
"1953","Art call","382","Both guy","SeaGreen","63","false","5.73"
"1954","Concern college support","20","Girl human evidence service","Azure","37","true","398.37"
"1955","Radio politics agent","113","Painting because wide attack","DarkSlateBlue","23","false","195.85"
"1956","Entire ten cold either western","102","Recently agreement certain compare behavior","Pink","9","true","169.50"
"1957","View such seat","260","Turn long","PaleGoldenRod","66","true","86.01"
"1958","She after","490","Purpose rise north red base","Cyan","55","true","49.81"
"1959","Maintain eat","112","Him whom enjoy","Tan","27","true","471.99"
"1960","Actually argue among","365","Become lose interview fund when","Navy","61","true","76.91"
"1961","Main green","214","Building want themselves economy","BurlyWood","5","true","430.89"
"1962","Term he rest receive magazine","275","Research indicate total opportunity form","DarkRed","85","false","11.49"
"1963","Future institution billion","348","Song recently","BurlyWood","16","false","421.23"
"1964","Especially nor","85","Student hot art me","LawnGreen","13","true","124.66"
"1965","Skin fast","14","Most base occur election","YellowGreen","75","false","241.73"
"1966","Fight political school","350","Adult card find trade","DarkKhaki","63","true","315.42"
"1967","Question service through easy","4","By agency land along","DarkRed","87","false","213.19"
"1968","Choose economy college","465","Note stop some move","YellowGreen","63","false","101.30"
"1969","Ball easy believe personal","390","Suffer wish city view","DarkGoldenRod","45","true","29.32"
"1970","Cell oil official couple main","54","Present open establish create their","LightSalmon","22","true","243.03"
"1971","Business half responsibility require","390","Little the project stuff stage","DarkSlateBlue","67","false","116.67"
"1972","Structure where hundred always","223","Language because teacher support","OliveDrab","5","true","52.65"
"1973","Air seat better population","13","Stuff way","Magenta","57","true","417.27"
"1974","Economic figure political hand","468","Major gun story","AntiqueWhite","21","false","408.97"
"1975","Base attack operation","315","Build board appear note talk","Purple","60","true","346.12"
"1976","Live them hold action make","227","Lot order","DarkKhaki","90","true","366.61"
"1977","Picture enter","454","Politics degree","DarkGray","24","false","369.09"
"1978","Give per","343","Save much","Green","69","true","344.04"
"1979","Bill vote","83","Clear all this event then","LemonChiffon","5","false","461.81"
"1980","Time part election","437","Group none police organization surface","Beige","99","true","471.67"
"1981","Catch make","338","Finally example","Lime","82","false","257.67"
"1982","Total window early degree whole","275","Clear back office describe","DarkTurquoise","85","true","485.58"
"1983","Computer myself reach usually suffer","218","Nice outside former as","Green","44","false","318.36"
"1984","Bring store","214","Else strong opportunity your","Magenta","80","true","418.99"
"1985","Ahead forget","401","Detail forward agency","MediumSlateBlue","39","false","391.33"
"1986","Be their","167","Each attorney rest turn","SandyBrown","44","true","61.36"
"1987","Law maintain worker","162","Trouble decade appear capital","Thistle","60","true","270.20"
"1988","Different audience","406","Decide research system","FireBrick","88","false","333.41"
"1989","Reflect way wrong once","331","Feel our economy production","IndianRed","67","true","125.54"
"1990","Arrive public two bag rock","113","Statement do reveal bank marriage","SteelBlue","7","true","304.84"
"1991","They individual recent play","318","Page road option good","LemonChiffon","22","true","133.90"
"1992","Red real laugh age small","449","Energy personal management letter","WhiteSmoke","58","true","316.63"
"1993","Your behavior","217","Step cover agent road teacher","Navy","31","false","171.10"
"1994","Simple will receive top","77","Once school remember political laugh","Green","25","true","63.52"
"1995","Standard over capital","72","No attorney three successful","MediumOrchid","28","false","492.85"
"1996","Story discussion authority","170","Pass indeed under","HoneyDew","23","true","12.22"
"1997","Oil fine old","108","I buy whole away","MediumBlue","13","true","226.59"
"1998","Either much age skin heavy","175","Source current pull say reason","Black","65","true","444.65"
"1999","Way check bad","133","Relationship professor compare","Orchid","21","false","278.35"
